,id,product_uid,search_term,relevance,relevance_int,bm25
527,1704,100299,bathro sink,3.0,12,0.0
528,1705,100299,bathroom pedel sink,2.33,8,0.005288488498691428
529,1713,100299,sink bathroom undermount,3.0,12,0.005288488498691428
530,1715,100299,under the bathroom sink,2.33,8,0.005288488498691428
531,1721,100302,azek,1.33,2,0.0
532,1722,100303,antenna pole,2.67,10,0.0
533,1724,100304,34x34 window screen kit,2.0,6,0.0
534,1726,100304,screen frame,1.67,4,0.0
535,1731,100306,closet basket,2.33,8,0.0
536,1733,100306,closet maid shelv upright,2.33,8,0.006694577359247579
537,1738,100306,closetmaid,3.0,12,0.0
538,1740,100306,schult pantri shelv,2.0,6,0.006694577359247579
539,1741,100306,shelf track,2.67,10,0.0
540,1742,100306,shelv closet,2.67,10,0.006694577359247579
541,1746,100307,2 part epoxi shop floor paint,3.0,12,0.0048291022723762215
542,1749,100307,coat sealer for stone floor,2.0,6,0.0
543,1753,100307,epoxi concret pain,2.33,8,0.0
544,1762,100307,rustollum epoxi,2.33,8,0.0
545,1765,100308,maytag semirigid dryer duct,1.33,2,0.0
546,1771,100310,wall light,2.67,10,0.0
547,1774,100311,shop light led,3.0,12,0.012565268416831747
548,1777,100312,pool suppll,3.0,12,0.008262187814991119
549,1779,100313,paint applic,2.33,8,0.0
550,1780,100313,paint brush,2.67,10,0.0
551,1782,100313,wood paint roller stick,1.67,4,0.0043353194882713945
552,1784,100314,file cabinet,3.0,12,0.006378823333805071
553,1785,100314,storag cabinet java,2.67,10,0.006378823333805071
554,1786,100315,3-3 galvin tube,2.0,6,0.0
555,1790,100315,3/4 electr conduit,3.0,12,0.0
556,1797,100316,mighti mule gate open,2.0,6,0.0
557,1804,100317,portabl ac with heat,3.0,12,0.007261612272300386
558,1805,100317,portabl air conditionar and heater,3.0,12,0.016146142249231138
559,1811,100320,replac a broken glass in a vinyl window,2.33,8,0.0
560,1815,100320,storm window for stain glass window,1.67,4,0.0021969423073833496
561,1816,100320,vinyl window 35/28,2.0,6,0.0
562,1818,100320,vynal window,3.0,12,0.0
563,1821,100321,allur plank,3.0,12,0.0
564,1824,100321,allur vinyl tile,2.33,8,0.0
565,1829,100322,doggi door,3.0,12,0.0
566,1830,100323,12 wire shelf bracket,2.67,10,0.01360706394862599
567,1835,100323,shelf bracket,3.0,12,0.01360706394862599
568,1841,100326,metal acut angl,2.0,6,0.006834432927127336
569,1844,100326,surg protector,3.0,12,0.0
570,1845,100326,swivel slimlin flat plug,2.67,10,0.012677127107011642
571,1846,100326,two wire surg protector,2.0,6,0.0
572,1847,100327,baseboard pack,2.33,8,0.0
573,1848,100327,chair mold,3.0,12,0.00843777913564119
574,1851,100327,mold trim 808501,2.0,6,0.0
575,1852,100328,aluminum diamond tread sheet,2.67,10,0.008798948278830664
576,1853,100328,aluminun tread plate,3.0,12,0.0
577,1855,100328,metal sheet,2.33,8,0.004379439299610837
578,1858,100329,stair step,3.0,12,0.0
579,1861,100329,stringer,1.67,4,0.0
580,1862,100330,door closet interior slide,1.33,2,0.0
581,1867,100331,puls shower,3.0,12,0.011577083620248885
582,1868,100331,rain head combo shower,2.67,10,0.0
583,1870,100331,rain shower head,2.67,10,0.0
584,1872,100332,3/4 vlve,3.0,12,0.005737331506656762
585,1875,100334,dremel router bit,2.0,6,0.0
586,1881,100335,attic loos fill insul,2.67,10,0.0
587,1883,100335,ceil fan cover,1.67,4,0.004217112215713031
588,1894,100337,closet maid white closet cabinet,3.0,12,0.0
589,1896,100337,closetmaid storag cabinet,3.0,12,0.0
590,1899,100337,wardrob cabinet,2.67,10,0.0
591,1907,100339,thermoclear,3.0,12,0.0
592,1914,100341,stake,2.33,8,0.0
593,1915,100342,clamp light,3.0,12,0.0
594,1918,100342,lamp stand,2.33,8,0.007537586462408259
595,1920,100342,work lamp,2.67,10,0.011429647446221183
596,1921,100343,4 led light,3.0,12,0.004181864162281791
597,1922,100343,4 led shop light,2.67,10,0.004181864162281791
598,1923,100343,kitchen light,2.33,8,0.0
599,1924,100343,kitchen ceil lighten,2.33,8,0.0
600,1927,100343,led fixtu for the kitchen,3.0,12,0.0
601,1931,100343,led shop light,2.33,8,0.0
602,1933,100343,light fixtur ceil,2.33,8,0.00570478851700928
603,1939,100344,slatwal,3.0,12,0.015437698835844647
604,1941,100345,tongu and groov,1.0,0,0.0
605,1943,100345,wall design cermic,2.33,8,0.0
606,1956,100349,shelv metal,3.0,12,0.006694577359247579
607,1959,100350,huski tool bag,3.0,12,0.017726769048557724
608,1961,100350,roll tote contain,2.33,8,0.018117656006151884
609,1963,100351,door bell,2.67,10,0.0
610,1964,100351,door chim button,2.0,6,0.0
611,1966,100351,outlet cover bell,1.0,0,0.0
612,1967,100352,redwood wall paper,2.0,6,0.0043423079697916395
613,1970,100352,wall paper yonker ny,2.0,6,0.0043423079697916395
614,1977,100354,corrug metal,1.33,2,0.0
615,1979,100354,fiberglass roof panel,2.33,8,0.0
616,1982,100354,plastic roof sheet,1.33,2,0.0
617,1983,100354,plastic corrug panel,2.0,6,0.0
618,1987,100355,milwauke m12,3.0,12,0.010842647366991491
619,1989,100356,door gaurd,1.67,4,0.0
620,1994,100356,metal sheet,2.0,6,0.004379439299610837
621,1998,100357,24 bathroom vaniti,2.33,8,0.00560669209623031
622,2000,100357,24 inch vaniti,2.0,6,0.00560669209623031
623,2001,100357,24 inch sink and vaniti for bath,2.67,10,0.00560669209623031
624,2002,100357,24 swanton vaniti top,2.33,8,0.010135639543374585
625,2003,100357,24in vaniti,2.0,6,0.0
626,2006,100357,martha stewart bathroom vaniti set,2.0,6,0.004435893078569794
627,2008,100357,white vaniti gray top,2.33,8,0.015579202116792461
628,2011,100358,40 wattsolar charg light,2.33,8,0.0
629,2013,100358,applianc bulb,3.0,12,0.00707404985957901
630,2019,100359,contact cement,1.0,0,0.0
631,2021,100359,formica top,2.33,8,0.0
632,2022,100359,kitchen lamin sheet countertop,2.0,6,0.006698854305803925
633,2023,100359,lamin counter top,1.67,4,0.0
634,2024,100359,mdf 4x8,1.0,0,0.0
635,2025,100360,contact cement,2.0,6,0.0
636,2029,100361,1x8 _8,1.0,0,0.0
637,2037,100364,honda generat,2.33,8,0.0
638,2039,100365,gas rang,2.67,10,0.0
639,2041,100365,ge jb605d rang,2.33,8,0.0
640,2042,100365,propan refriger,1.67,4,0.0
641,2047,100367,water sprinkler,3.0,12,0.0
642,2050,100368,buikid toilet seat,2.0,6,0.007103318108036683
643,2052,100368,glaciar bay toil,2.67,10,0.0
644,2056,100368,toilet bowl,2.75,11,0.007523404809735705
645,2060,100368,toliet seat,1.67,4,0.007103318108036683
646,2062,100370,garden barrier,2.0,6,0.0
647,2064,100370,garden timber,2.0,6,0.0
648,2065,100370,half moon,1.67,4,0.0
649,2066,100370,land scape timber,2.33,8,0.0
650,2070,100370,lawn edg,2.67,10,0.0
651,2073,100370,plastic spike edg,2.67,10,0.0
652,2074,100370,yard timber,2.67,10,0.0
653,2081,100373,screen frame,2.67,10,0.0
654,2082,100373,window screen,2.0,6,0.0
655,2083,100373,window screen frame,2.33,8,0.0
656,2085,100374,ryobi line trimmer,2.67,10,0.0
657,2086,100374,ryobi trimmer,3.0,12,0.0
658,2088,100374,valvolin 2 cycl quart,1.0,0,0.0
659,2089,100374,weed eater line,1.0,0,0.0
660,2095,100375,wheelbarrow tire,2.33,8,0.0
661,2097,100376,huski tool bag,3.0,12,0.0
662,2098,100376,"huski tool bag, 12 inch",3.0,12,0.0
663,2103,100378,canva drop cloth,1.67,4,0.0
664,2106,100378,everblit heavi duti canva dropcloth,1.5,3,0.0
665,2107,100378,tarp bunge,3.0,12,0.0
666,2109,100379,dewalt tabl saw,3.0,12,0.0
667,2113,100380,garag storag rack,3.0,12,0.0
668,2115,100380,hdx wire shelv,2.33,8,0.0
669,2117,100380,shelv metal,3.0,12,0.0
670,2118,100380,shelv unit metal wire,2.33,8,0.0
671,2126,100381,3/4 sharkbit,3.0,12,0.0
672,2130,100383,8x16x2 concret block,2.33,8,0.007030575221564586
673,2133,100383,fast block wall,2.33,8,0.007030575221564586
674,2136,100383,landscap concret curb,2.0,6,0.0
675,2137,100383,post block,2.33,8,0.007030575221564586
676,2139,100384,1/4 drip tube valv,1.33,2,0.0
677,2146,100384,irrig tube attach,1.67,4,0.009536855425591993
678,2148,100384,plastic tube,2.33,8,0.0
679,2149,100385,kitchen cart,3.0,12,0.0
680,2151,100385,microwav cart,2.67,10,0.0
681,2153,100386,paint stick,1.33,2,0.0
682,2154,100386,roller,3.0,12,0.0
683,2157,100386,wood paint roller stick,1.67,4,0.0
684,2158,100387,slatwal,2.67,10,0.0
685,2160,100388,bath rom toilet,1.33,2,0.0
686,2163,100388,bathro sink,3.0,12,0.007052699619284806
687,2166,100388,kohler archer toilet,1.67,4,0.007611885320641622
688,2167,100388,kohler archer urin,2.0,6,0.007611885320641622
689,2169,100388,kohler retro pedest sink combo,2.0,6,0.033920991315413866
690,2173,100388,pedest sink combo,3.0,12,0.026309105994772243
691,2176,100388,toilet sink,3.0,12,0.007052699619284806
692,2181,100390,40 gallon hot water tank,2.67,10,0.0
693,2182,100390,40 gas platinum,3.0,12,0.0
694,2188,100390,hot water heater gas,3.0,12,0.0
695,2189,100390,hot water tank gas,3.0,12,0.0
696,2190,100390,hot water tanks/ gas,2.33,8,0.0
697,2201,100393,10 tile saw,1.0,0,0.0
698,2204,100393,lamin cutter,1.0,0,0.0
699,2206,100393,roller,2.0,6,0.0
700,2210,100395,1/4 inch mel,1.0,0,0.0
701,2211,100395,1/4 wonderboard,2.67,10,0.0
702,2218,100395,tile backerboard,3.0,12,0.0
703,2222,100397,alumanam sheet,2.33,8,0.0
704,2224,100397,metal sheet,3.0,12,0.0
705,2226,100398,1 black self tap screw,2.0,6,0.017188503939615365
706,2237,100399,toilet bowl,2.67,10,0.0
707,2242,100401,cordless screw driver,2.67,10,0.007853984410773352
708,2245,100401,ryobi driver,3.0,12,0.0
709,2248,100403,bullnos tile,2.33,8,0.0
710,2251,100403,quarter round,2.33,8,0.0
711,2257,100405,kitchen faucet pull out,3.0,12,0.0
712,2258,100405,kitchen pull out faucet,3.0,12,0.0
713,2259,100405,kitchen sink faucet,3.0,12,0.0
714,2270,100407,cub cadet battery72517063,1.67,4,0.0
715,2273,100407,gas snowblow trailer,2.33,8,0.0
716,2275,100407,huskvarna,3.0,12,0.0
717,2277,100407,snow blower clog,2.67,10,0.0
718,2279,100408,dewalt heavy-duti tool bag,1.33,2,0.0
719,2281,100408,dewalt tabl saw,1.0,0,0.0
720,2283,100408,tabl saw stand,2.0,6,0.0
721,2284,100409,2 by 10 by 8 foot,1.33,2,0.008355976117994737
722,2288,100409,212x8 pressur treat,2.33,8,0.012607263972356873
723,2291,100409,2x4 board,2.67,10,0.0
724,2292,100409,2x4-8 pt,3.0,12,0.0
725,2293,100409,2x4x12 treat,2.33,8,0.006682660177677567
726,2297,100409,2x6x8 treat,2.67,10,0.006682660177677567
727,2298,100409,2x8x20 pressur treat,2.33,8,0.012607263972356873
728,2299,100409,4x4 lumber,2.0,6,0.0
729,2300,100409,4x4 wood,2.33,8,0.0
730,2303,100409,4x8 pt,2.0,6,0.0
731,2306,100409,deck board 2x6x8,1.67,4,0.0
732,2310,100409,pressur treat 2x4x8,3.0,12,0.012607263972356873
733,2312,100409,round2x2 pressur treat,2.67,10,0.012607263972356873
734,2315,100409,treat 2x4,2.33,8,0.006682660177677567
735,2321,100410,12000 btuair condition window,2.67,10,0.0
736,2323,100410,ac window,3.0,12,0.0
737,2325,100410,air /heatercondition window,2.67,10,0.0
738,2326,100410,air condition 12000 15x23,2.33,8,0.0
739,2328,100410,air condition vbration,1.67,4,0.0
740,2333,100410,lg window ac model lvv6014er,2.33,8,0.013091836504537857
741,2334,100410,wall ac unit,2.67,10,0.0
742,2339,100410,window air condit,3.0,12,0.0
743,2346,100411,pole saw,1.67,4,0.0
744,2351,100412,almond cooktop stove,1.67,4,0.0
745,2359,100413,ice and water barrier,1.0,0,0.012126723535912346
746,2365,100414,attic ladder,2.67,10,0.0
747,2369,100415,japanes rain spout,2.0,6,0.0
748,2374,100417,heith-zenith motion light,2.0,6,0.0
749,2375,100417,honeywel motion sensor outdoor light,2.67,10,0.0
750,2381,100417,wall light,3.0,12,0.0
751,2385,100418,paint pan,3.0,12,0.0
752,2393,100418,small paint rollerss,3.0,12,0.0
753,2398,100420,gas door stop,2.67,10,0.006899840506972929
754,2403,100423,ac/heat unit,2.33,8,0.0
755,2409,100423,lg window ac model lvv6014er,1.67,4,0.0
756,2410,100423,portabl a/c,3.0,12,0.0
757,2413,100423,portabl air condtion,3.0,12,0.0
758,2416,100423,room a/c unit,2.33,8,0.0
759,2420,100424,rigid job max tool,3.0,12,0.006446619444483159
760,2421,100425,fencd post,2.67,10,0.007660285331258154
761,2423,100425,knoti pine fenc,2.67,10,0.008224888770115627
762,2424,100425,post,1.0,0,0.007660285331258154
763,2426,100425,treat fenc post,2.67,10,0.014342945508935721
764,2433,100427,column post,2.33,8,0.0
765,2435,100427,porch post,2.0,6,0.0
766,2439,100428,aluminum sheet,2.0,6,0.0
767,2442,100428,metal sheet,2.67,10,0.0
768,2443,100428,metal sheet underpen,1.67,4,0.0
769,2448,100429,hdx wire shelv,3.0,12,0.0
770,2449,100429,metal carport,1.33,2,0.0
771,2451,100429,plastic storag rack,2.67,10,0.0
772,2453,100429,plastic until shelv,2.67,10,0.0
773,2455,100429,steel shelv,3.0,12,0.0
774,2456,100429,wire shelv unit,3.0,12,0.0
775,2461,100430,plywood 4x8,2.67,10,0.0
776,2462,100430,plywood,2.67,10,0.0
777,2464,100430,side and plywood,2.33,8,0.003681259458611875
778,2465,100430,t 111,3.0,12,0.0
779,2466,100430,t-111 side,3.0,12,0.0
780,2468,100431,artifici,2.0,6,0.0
781,2470,100431,christma tree nobl fir,2.33,8,0.009331392575265116
782,2471,100431,christmass light,2.67,10,0.0
783,2474,100431,garlend light,2.67,10,0.0
784,2475,100431,pre lit garland,3.0,12,0.0
785,2478,100433,chicken wire,3.0,12,0.0
786,2484,100434,canopi,3.0,12,0.0
787,2485,100435,ceilig fan mount,2.67,10,0.004198594833095343
788,2489,100436,samsung front load washer 3.7,2.33,8,0.006095339382084873
789,2490,100437,chrome shower head,3.0,12,0.0058641895464712854
790,2500,100440,awn,3.0,12,0.0
791,2502,100441,30 x 60 mold one piec acryl shower stall,2.33,8,0.00594741643943381
792,2507,100442,frp,1.67,4,0.014816906791337863
793,2513,100444,sink soap dispens,3.0,12,0.01563517246452014
794,2514,100444,soap dispens,3.0,12,0.008582472845235334
795,2515,100444,soap dispens kitchen,2.33,8,0.008582472845235334
796,2516,100445,18-ga brad,2.67,10,0.0
797,2534,100446,glaciar bay toil,2.67,10,0.0
798,2535,100446,glacier bay high effici toilet fill valv,1.67,4,0.008125134846501476
799,2538,100446,toilet glacier bay,3.0,12,0.0
800,2539,100446,toilet in biscuit,3.0,12,0.0
801,2540,100447,steel shelv,3.0,12,0.0
802,2545,100448,kohler one piec toilet,2.67,10,0.007611885320641622
803,2551,100448,toto one piec toilet,2.33,8,0.0
804,2555,100450,kitchen faucet two handl with seper sprayer,2.67,10,0.01364315872961036
805,2556,100450,kitchen sink faucet,3.0,12,0.0
806,2562,100451,christma tree stand that spin,1.67,4,0.0
807,2571,100455,wood barrel,2.33,8,0.0
808,2575,100457,aluminum sheet,3.0,12,0.0
809,2578,100457,metal sheet,3.0,12,0.0
810,2581,100458,4x9ft wall panel,2.0,6,0.0
811,2582,100458,mdf 4x8,2.0,6,0.0
812,2585,100458,wooden plank,3.0,12,0.0
813,2592,100459,impact wrench,3.0,12,0.0
814,2598,100461,40 gal natur gas water heater,2.33,8,0.0
815,2604,100461,gas water radiat,2.0,6,0.0
816,2605,100461,gas wayer heater,2.67,10,0.0
817,2608,100461,hot water heater cost,2.33,8,0.005808874386488051
818,2616,100461,rheem water heater gas,3.0,12,0.0
819,2617,100461,rheum water heater,3.0,12,0.0
820,2621,100461,water heater gas control unit,1.33,2,0.004690298053125422
821,2622,100462,blank door birch,2.0,6,0.0
822,2626,100462,solid core slab,3.0,12,0.0
823,2627,100462,unfinish biech,2.33,8,0.007912028985365619
824,2628,100462,unfinish interior door,2.67,10,0.007912028985365619
825,2636,100463,paito tabl and chair,2.67,10,0.00740625257631148
826,2642,100464,roll roof,2.33,8,0.0066886080794852565
827,2643,100464,roof ice,2.0,6,0.0
828,2654,100466,oak fenc rail,2.0,6,0.0
829,2657,100466,round,1.0,0,0.0
830,2660,100466,wood baguett trim,2.67,10,0.0043353194882713945
831,2662,100466,wood post and landscap,2.67,10,0.0043353194882713945
832,2666,100468,bath rom toilet,3.0,12,0.0
833,2669,100468,delta riosa toilet,2.67,10,0.0
834,2670,100468,glaciar bay toil,3.0,12,0.0
835,2671,100468,glacier bay cooper,2.0,6,0.0
836,2672,100468,glacier bay one pice flapper,2.0,6,0.003946205117536257
837,2673,100468,glacier bay tiolet tank lid,2.33,8,0.0
838,2675,100468,glacier bay toilet,3.0,12,0.0
839,2677,100468,half round bath vaniti,2.33,8,0.0
840,2680,100468,high boy tolet,2.0,6,0.0
841,2685,100468,petit round toilet white,2.67,10,0.0
842,2686,100468,round,2.33,8,0.0
843,2688,100468,round,2.33,8,0.0
844,2691,100468,toilet bowl,3.0,12,0.0
845,2695,100469,canva drop cloth,2.67,10,0.0
846,2696,100469,dcanva drop cloth,2.67,10,0.0
847,2697,100470,cub cadet lawn mower,2.67,10,0.01029252805642383
848,2698,100470,lawn mowr cover,2.33,8,0.0
849,2700,100470,mower cover,2.67,10,0.01029252805642383
850,2704,100471,henri vacuum cleaner hvr200,2.0,6,0.00767415960423074
851,2708,100471,vaccum for dw745,2.0,6,0.0
852,2709,100472,18 inch interior door,2.67,10,0.0
853,2710,100472,flush os door,1.33,2,0.0
854,2712,100472,unfinish interior door,3.0,12,0.0
855,2715,100474,gas rang,3.0,12,0.0
856,2725,100477,8 pvc post cover,2.0,6,0.0
857,2728,100477,gazebo cover,2.33,8,0.0
858,2729,100477,metal build,2.33,8,0.004379439299610837
859,2733,100478,extend tree saw,2.33,8,0.0
860,2735,100478,pole saw,1.67,4,0.0
861,2736,100478,prune saw,3.0,12,0.0
862,2737,100478,tree pruner,3.0,12,0.014951126002648975
863,2741,100479,closet shoe organ,3.0,12,0.009137634248522103
864,2744,100479,closetmaid,3.0,12,0.0
865,2750,100480,club cadet primer bulb,1.33,2,0.0
866,2752,100480,cub cadet special financ,2.33,8,0.0
867,2755,100480,snow blower clog,2.33,8,0.009305866876944917
868,2758,100481,chalki finish paint,3.0,12,0.0048291022723762215
869,2768,100483,world import light,3.0,12,0.004038575530737812
870,2777,100485,sink,3.0,12,0.0
871,2782,100486,interior door lcok,2.33,8,0.0
872,2784,100487,dremel multi tool,2.67,10,0.0
873,2785,100487,dremel oscil grinder,2.33,8,0.0
874,2786,100487,dremel toll kit,3.0,12,0.005227435229148122
875,2787,100487,oscil multi tool,3.0,12,0.0
876,2791,100488,hole jig,3.0,12,0.0052622690472616624
877,2796,100489,air condition 12000 btu,2.33,8,0.01826714286037233
878,2798,100489,air condition with heat,2.33,8,0.014927091203567618
879,2800,100489,ductless air condition,2.67,10,0.00971147074893866
880,2802,100489,"hampton bay 12,000 btu air condition",2.0,6,0.029370052375281053
881,2808,100490,$ hole saw,3.0,12,0.0
882,2816,100492,big ass,1.0,0,0.0
883,2818,100492,led shop,2.33,8,0.0
884,2820,100492,led shop light,3.0,12,0.0
885,2823,100494,window well cover,3.0,12,0.0
886,2826,100496,ceilig fan mount,2.33,8,0.0
887,2831,100497,lawn mower electr,3.0,12,0.007745351844005827
888,2833,100498,kitchen lamin sheet countertop,2.0,6,0.0
889,2834,100498,lamin counter top,1.67,4,0.0
890,2835,100498,wilsonart lamin,2.33,8,0.0
891,2836,100498,wilsonart top,2.0,6,0.0
892,2838,100499,paint tank sprayer,2.33,8,0.007881869799587871
893,2839,100499,round up nozzl replac,3.0,12,0.0
894,2841,100499,roundup,2.67,10,0.0
895,2845,100500,knotti alder door,3.0,12,0.0
896,2846,100500,wood rail,1.67,4,0.0
897,2847,100501,door bell,3.0,12,0.009853073486299936
898,2853,100502,kingsley moen kitchen faucet,2.67,10,0.0
899,2855,100502,moen kitchen,3.0,12,0.0
900,2859,100503,slip joint,2.67,10,0.0
901,2861,100505,area rug 9x12,3.0,12,0.0
902,2865,100506,4x12 half inch drywal,2.33,8,0.0
903,2866,100506,drywal 4x12,3.0,12,0.0
904,2867,100506,gypsum board materi,2.67,10,0.0
905,2869,100506,sheetrock,3.0,12,0.0
906,2870,100507,room divid,3.0,12,0.0
907,2871,100508,2 c.u red mulch,3.0,12,0.006475576083358796
908,2872,100508,ceder mulch,2.0,6,0.0
909,2874,100508,red cedar,2.33,8,0.006475576083358796
910,2875,100508,red cypress mulch,2.67,10,0.006475576083358796
911,2876,100508,red mulch,3.0,12,0.006475576083358796
912,2880,100509,concret stone,2.33,8,0.006578287852662593
913,2882,100509,paver stone,3.0,12,0.0
914,2883,100510,105 inch patio door,2.0,6,0.0
915,2885,100510,doggi door,2.33,8,0.0
916,2887,100510,mill pride door 1993,1.67,4,0.009700660568645662
917,2892,100510,slide door screen,2.33,8,0.0
918,2894,100510,slide patio screen door,2.0,6,0.0
919,2895,100511,chalk paint,2.33,8,0.0
920,2896,100512,spreader,3.0,12,0.0
921,2897,100512,tow,3.0,12,0.0
922,2898,100512,tow behind seed spreader,2.33,8,0.0
923,2899,100513,contact cement,1.67,4,0.0
924,2901,100514,paper towel holder,3.0,12,0.0
925,2902,100515,comput desk,3.0,12,0.0
926,2905,100517,brown bare tabl,2.0,6,0.006767935032960801
927,2909,100517,outdoor chais loung,3.0,12,0.012846799615177588
928,2912,100518,sikalatexr concret vond adhes,1.33,2,0.006143169547056868
929,2914,100519,2 and a half inch finish nailer,2.0,6,0.0
930,2915,100519,6gal ridgid compressor,2.0,6,0.0
931,2918,100519,finish nailer,3.0,12,0.0
932,2920,100519,rigid air compressor,2.33,8,0.0
